NumberOfInnerClasses;NumberOfStringLiterals;NumberOfLambdas;NumberOfModifiers;NumberOfAnonymousClasses;NumberOfAssignments;NumberOfUniqueWords;LOCMethod_CK;NumberOfLoops;NumberOfParameters_CK;BuggedMethods;MaxNumberOfNestedBlocks;IsConstructor;NumberOfLogStatements;NumberOfNumbers;Returns;NumberOfComparisons;NumberOfTryCatch;CBO;NumberOfVariables;NumberOfParenthesizedExps;RFC;WMC_CK;NumberOfMathOperations
0.0;0.0;0.0;1.0;0.0;0.0;7.0;3.0;0.0;0.0;False;0.0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;1.0;0.0;0.0;28.0;6.0;0.0;1.0;False;1.0;False;0.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0;1.0;2.0;0.0
0.0;0.0;0.0;1.0;0.0;0.0;10.0;3.0;0.0;1.0;False;0.0;False;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;1.0;0.0;0.0;6.0;3.0;0.0;0.0;False;0.0;False;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;2.0;0.0;2.0;31.0;10.0;1.0;1.0;False;2.0;False;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;3.0;0.0
0.0;2.0;0.0;2.0;0.0;0.0;17.0;3.0;0.0;1.0;False;0.0;False;0.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;5.0;0.0
0.0;0.0;0.0;2.0;0.0;0.0;10.0;3.0;0.0;1.0;False;0.0;False;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0
0.0;0.0;0.0;1.0;0.0;1.0;9.0;3.0;0.0;1.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;1.0;0.0;0.0;4.0;4.0;0.0;1.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;1.0;0.0;1.0;5.0;9.0;0.0;1.0;False;1.0;False;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;2.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;1.0;0.0;0.0;2.0;3.0;0.0;0.0;False;0.0;False;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
0.0;0.0;0.0;1.0;0.0;0.0;2.0;3.0;0.0;0.0;False;0.0;False;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
0.0;0.0;0.0;1.0;0.0;0.0;2.0;3.0;0.0;0.0;False;0.0;False;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0
0.0;6.0;0.0;0.0;0.0;5.0;37.0;10.0;1.0;1.0;False;1.0;False;0.0;0.0;1.0;0.0;0.0;1.0;2.0;0.0;3.0;2.0;0.0
0.0;1.0;0.0;17.0;0.0;0.0;34.0;6.0;0.0;1.0;False;1.0;False;0.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0;1.0;2.0;0.0
0.0;0.0;0.0;17.0;0.0;4.0;32.0;10.0;0.0;1.0;False;1.0;False;0.0;1.0;2.0;2.0;0.0;1.0;0.0;0.0;6.0;5.0;0.0
0.0;0.0;0.0;0.0;0.0;3.0;39.0;9.0;0.0;1.0;False;1.0;False;0.0;1.0;2.0;0.0;0.0;0.0;3.0;0.0;2.0;2.0;2.0
0.0;0.0;0.0;0.0;0.0;6.0;46.0;19.0;0.0;1.0;False;1.0;False;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;5.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;5.0;0.0;0.0;0.0;0.0;20.0;3.0;0.0;1.0;False;0.0;False;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;5.0;31.0;18.0;1.0;1.0;False;2.0;False;0.0;2.0;2.0;1.0;0.0;0.0;5.0;0.0;5.0;4.0;0.0
0.0;0.0;0.0;0.0;0.0;3.0;44.0;10.0;1.0;1.0;False;2.0;False;0.0;2.0;1.0;0.0;0.0;0.0;2.0;0.0;4.0;3.0;0.0
0.0;6.0;0.0;0.0;0.0;7.0;31.0;13.0;0.0;1.0;False;1.0;False;0.0;2.0;2.0;0.0;0.0;1.0;1.0;0.0;3.0;2.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;1.0;0.0;0.0;36.0;6.0;0.0;1.0;False;1.0;False;0.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0;1.0;2.0;0.0
0.0;0.0;0.0;1.0;0.0;0.0;14.0;3.0;0.0;1.0;False;0.0;False;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0
0.0;0.0;0.0;1.0;0.0;0.0;6.0;3.0;0.0;0.0;False;0.0;False;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;11.0;0.0;1.0;0.0;12.0;62.0;225.0;1.0;1.0;False;5.0;False;0.0;44.0;3.0;10.0;0.0;2.0;8.0;2.0;18.0;91.0;15.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;1.0;0.0;1.0;9.0;3.0;0.0;1.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;1.0;0.0;0.0;43.0;6.0;0.0;1.0;False;1.0;False;0.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0;1.0;2.0;0.0
0.0;0.0;0.0;1.0;0.0;0.0;24.0;3.0;0.0;1.0;False;0.0;False;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0
0.0;0.0;0.0;1.0;0.0;0.0;11.0;3.0;0.0;0.0;False;0.0;False;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
0.0;0.0;0.0;10.0;0.0;0.0;12.0;3.0;0.0;1.0;False;0.0;False;0.0;0.0;1.0;5.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0
0.0;7.0;0.0;1.0;0.0;19.0;36.0;47.0;1.0;1.0;False;3.0;False;0.0;19.0;3.0;7.0;0.0;3.0;10.0;0.0;16.0;14.0;12.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;1.0;0.0;0.0;37.0;6.0;0.0;1.0;False;1.0;False;0.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0;1.0;2.0;0.0
0.0;0.0;0.0;1.0;0.0;0.0;15.0;3.0;0.0;1.0;False;0.0;False;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;31.0;6.0;0.0;1.0;False;1.0;False;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;1.0
0.0;0.0;0.0;1.0;0.0;6.0;26.0;24.0;1.0;1.0;False;2.0;False;0.0;4.0;3.0;4.0;0.0;2.0;4.0;0.0;6.0;6.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;1.0;0.0;11.0;41.0;29.0;1.0;1.0;False;2.0;False;0.0;4.0;3.0;7.0;0.0;2.0;7.0;2.0;4.0;11.0;0.0
0.0;0.0;0.0;1.0;0.0;11.0;41.0;29.0;1.0;1.0;False;2.0;False;0.0;4.0;3.0;7.0;0.0;2.0;7.0;2.0;4.0;11.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;1.0;0.0;0.0;39.0;6.0;0.0;1.0;False;1.0;False;0.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0;1.0;2.0;0.0
0.0;0.0;0.0;1.0;0.0;0.0;21.0;3.0;0.0;1.0;False;0.0;False;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0
0.0;0.0;0.0;1.0;0.0;0.0;20.0;3.0;0.0;0.0;False;0.0;False;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;3.0;0.0;2.0;0.0;1.0;20.0;7.0;0.0;1.0;False;1.0;False;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;2.0
0.0;0.0;0.0;1.0;0.0;1.0;21.0;3.0;0.0;1.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
0.0;0.0;0.0;8.0;0.0;5.0;22.0;17.0;1.0;1.0;False;2.0;False;0.0;4.0;3.0;3.0;0.0;1.0;4.0;0.0;4.0;6.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;1.0;0.0;0.0;10.0;6.0;0.0;1.0;False;1.0;False;0.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0;1.0;2.0;0.0
0.0;0.0;0.0;1.0;0.0;0.0;5.0;6.0;0.0;1.0;False;1.0;False;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;1.0;2.0;0.0
0.0;0.0;0.0;1.0;0.0;0.0;11.0;3.0;0.0;0.0;False;0.0;False;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0
0.0;0.0;0.0;1.0;0.0;0.0;11.0;3.0;0.0;0.0;False;0.0;False;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0
0.0;0.0;0.0;1.0;0.0;0.0;14.0;3.0;0.0;0.0;False;0.0;False;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0
0.0;0.0;0.0;1.0;0.0;1.0;25.0;3.0;0.0;1.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;1.0;0.0
0.0;0.0;0.0;1.0;0.0;1.0;19.0;3.0;0.0;1.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;1.0;0.0
0.0;0.0;0.0;1.0;0.0;1.0;24.0;3.0;0.0;1.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;3.0;1.0;0.0
0.0;0.0;0.0;1.0;0.0;1.0;22.0;3.0;0.0;1.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;3.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;1.0;0.0;1.0;20.0;4.0;0.0;1.0;False;0.0;False;0.0;0.0;1.0;0.0;0.0;2.0;1.0;0.0;3.0;2.0;0.0
0.0;0.0;0.0;1.0;0.0;3.0;23.0;16.0;1.0;1.0;False;3.0;False;0.0;0.0;1.0;0.0;0.0;3.0;3.0;0.0;7.0;5.0;0.0
0.0;0.0;0.0;9.0;0.0;0.0;20.0;3.0;0.0;1.0;False;0.0;False;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;1.0;0.0;0.0;2.0;3.0;0.0;1.0;False;0.0;False;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;1025.0;0.0;0.0;2.0;1.0;0.0;1.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;1025.0;0.0;0.0;2.0;1.0;0.0;0.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
0.0;0.0;0.0;8.0;0.0;0.0;5.0;5.0;1.0;0.0;False;1.0;False;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;4.0;2.0;0.0
0.0;1.0;0.0;9.0;0.0;7.0;26.0;31.0;1.0;1.0;False;4.0;False;0.0;1.0;1.0;1.0;1.0;1.0;5.0;0.0;11.0;7.0;1.0
0.0;0.0;0.0;1.0;0.0;0.0;2.0;3.0;0.0;0.0;False;0.0;False;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
0.0;0.0;0.0;1025.0;0.0;0.0;2.0;1.0;0.0;0.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
0.0;0.0;0.0;1025.0;0.0;0.0;2.0;1.0;0.0;0.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
0.0;1.0;0.0;10.0;0.0;0.0;10.0;3.0;0.0;1.0;False;0.0;False;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;2.0;1.0;0.0
0.0;0.0;0.0;1024.0;0.0;0.0;4.0;1.0;0.0;1.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
0.0;0.0;0.0;1025.0;0.0;0.0;5.0;1.0;0.0;1.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
0.0;1.0;0.0;1.0;0.0;0.0;2.0;3.0;0.0;0.0;False;0.0;False;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;1.0;0.0;0.0;2.0;3.0;0.0;1.0;False;0.0;False;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;1.0;0.0;0.0;2.0;3.0;0.0;0.0;False;0.0;False;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
0.0;0.0;0.0;1.0;0.0;0.0;2.0;3.0;0.0;0.0;False;0.0;False;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0
0.0;0.0;0.0;1.0;0.0;2.0;21.0;16.0;1.0;1.0;False;2.0;False;0.0;0.0;3.0;2.0;0.0;2.0;2.0;0.0;2.0;4.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;2.0;0.0;1.0;0.0;0.0;2.0;3.0;0.0;0.0;False;0.0;False;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
