NumberOfStringLiterals_count;Returns_min;WMC_CK_mean;NumberOfParameters_CK_mean;IsConstructor_count;NumberOfMathOperations_min;NumberOfAssignments_75%;NumberOfMathOperations_50%;NumberOfComparisons_50%;NumberOfInnerClasses_count;NumberOfModifiers_count;NumberOfLoops_min;NumberOfTryCatch_75%;NumberOfMathOperations_max;NumberOfComparisons_25%;NumberOfAnonymousClasses_25%;NumberOfAssignments_max;NumberOfModifiers_75%;NumberOfParenthesizedExps_50%;NumberOfVariables_25%;NumberOfAnonymousClasses_std;NumberOfLogStatements_count;WMC_CK_min;NumberOfParameters_CK_75%;Returns_25%;NumberOfVariables_min;NumberOfLambdas_count;NumberOfModifiers_min;RFC_mean;Bugged;NumberOfUniqueWords_max;NumberOfParenthesizedExps_std;Returns_max;NumberOfAnonymousClasses_max;LOCMethod_CK_50%;NumberOfLogStatements_std;NumberOfLambdas_50%;CBO_min;NumberOfUniqueWords_75%;NumberOfNumbers_25%;MaxNumberOfNestedBlocks_std;RFC_std;NumberOfInnerClasses_max;NumberOfAssignments_std;MaxNumberOfNestedBlocks_50%;Returns_75%;NumberOfLogStatements_max;NumberOfMathOperations_count;NumberOfAnonymousClasses_min;NumberOfMathOperations_mean;NumberOfParameters_CK_max;RFC_75%;MaxNumberOfNestedBlocks_min;LOCMethod_CK_count;NumberOfLambdas_mean;NumberOfParameters_CK_std;NumberOfLambdas_75%;NumberOfAssignments_25%;NumberOfInnerClasses_75%;NumberOfAssignments_count;NumberOfLogStatements_min;RFC_25%;NumberOfStringLiterals_max;NumberOfModifiers_50%;Returns_mean;NumberOfInnerClasses_std;NumberOfParenthesizedExps_min;NumberOfLoops_75%;NumberOfUniqueWords_count;NumberOfVariables_count;NumberOfAnonymousClasses_75%;NumberOfAnonymousClasses_50%;NumberOfNumbers_mean;NumberOfUniqueWords_25%;NumberOfTryCatch_max;NumberOfStringLiterals_std;NumberOfTryCatch_25%;NumberOfNumbers_min;NumberOfAssignments_mean;IsConstructor_unique;NumberOfUniqueWords_min;NumberOfStringLiterals_25%;LOCMethod_CK_75%;NumberOfLoops_count;NumberOfVariables_75%;NumberOfAnonymousClasses_count;WMC_CK_count;NumberOfComparisons_std;NumberOfVariables_std;NumberOfModifiers_25%;NumberOfLogStatements_75%;CBO_mean;NumberOfVariables_50%;NumberOfLogStatements_25%;NumberOfMathOperations_std;NumberOfParenthesizedExps_25%;LOCMethod_CK_std;RFC_min;NumberOfStringLiterals_75%;LOCMethod_CK_max;NumberOfStringLiterals_mean;NumberOfLoops_50%;NumberOfInnerClasses_min;WMC_CK_75%;NumberOfLambdas_25%;NumberOfLoops_max;CBO_25%;NumberOfNumbers_std;RFC_50%;MaxNumberOfNestedBlocks_count;MaxNumberOfNestedBlocks_25%;NumberOfMathOperations_25%;CBO_50%;NumberOfMathOperations_75%;NumberOfComparisons_min;NumberOfNumbers_count;NumberOfLoops_std;NumberOfVariables_mean;NumberOfParameters_CK_50%;NumberOfComparisons_mean;NumberOfLogStatements_mean;NumberOfAssignments_min;NumberOfLoops_mean;NumberOfUniqueWords_std;LOCMethod_CK_mean;IsConstructor_freq;NumberOfAnonymousClasses_mean;WMC_CK_max;WMC_CK_50%;CBO_count;NumberOfParameters_CK_25%;NumberOfStringLiterals_50%;NumberOfTryCatch_count;NumberOfUniqueWords_50%;NumberOfStringLiterals_min;NumberOfLambdas_max;NumberOfComparisons_75%;NumberOfLoops_25%;NumberOfLambdas_min;Returns_50%;Returns_std;NumberOfUniqueWords_mean;MaxNumberOfNestedBlocks_mean;NumberOfTryCatch_std;NumberOfAssignments_50%;NumberOfParenthesizedExps_mean;NumberOfInnerClasses_50%;NumberOfTryCatch_50%;IsConstructor_top;NumberOfParameters_CK_min;WMC_CK_std;RFC_max;NumberOfNumbers_50%;NumberOfParenthesizedExps_max;MaxNumberOfNestedBlocks_75%;NumberOfVariables_max;NumberOfParenthesizedExps_count;NumberOfInnerClasses_mean;NumberOfModifiers_std;NumberOfModifiers_mean;NumberOfParameters_CK_count;MaxNumberOfNestedBlocks_max;LOCMethod_CK_min;NumberOfParenthesizedExps_75%;NumberOfModifiers_max;RFC_count;NumberOfComparisons_max;CBO_75%;NumberOfInnerClasses_25%;Returns_count;CBO_max;WMC_CK_25%;NumberOfTryCatch_min;NumberOfNumbers_75%;NumberOfLogStatements_50%;NumberOfLambdas_std;NumberOfComparisons_count;CBO_std;NumberOfTryCatch_mean;NumberOfNumbers_max;LOCMethod_CK_25%
1.0;2.0;3.0;2.0;1.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;2.0;20.0;0.0;2.0;0.0;1.0;3.0;2.0;2.0;2.0;1.0;20.0;7.0;False;23.0;0.0;2.0;0.0;14.0;0.0;0.0;8.0;23.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;1.0;1.0;0.0;0.0;2.0;7.0;2.0;1.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;7.0;1.0;20.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;23.0;1.0;0.0;1.0;0.0;2.0;1.0;23.0;1.0;14.0;1.0;2.0;1.0;1.0;0.0;0.0;20.0;1.0;8.0;2.0;1.0;0.0;0.0;0.0;7.0;1.0;14.0;1.0;0.0;0.0;3.0;0.0;0.0;8.0;0.0;7.0;1.0;2.0;0.0;8.0;0.0;0.0;1.0;0.0;2.0;2.0;0.0;1.0;2.0;0.0;0.0;14.0;1.0;0.0;3.0;3.0;1.0;2.0;1.0;1.0;23.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;23.0;2.0;0.0;2.0;0.0;0.0;1.0;False;2.0;0.0;7.0;0.0;0.0;2.0;2.0;1.0;0.0;0.0;20.0;1.0;2.0;14.0;0.0;20.0;1.0;0.0;8.0;0.0;1.0;8.0;3.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;14.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4.0;0.0;1.5;1.0;4.0;0.0;0.0;0.0;0.0;4.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;4.0;1.0;1.0;0.0;0.0;4.0;4.0;0.5;False;17.0;0.0;0.0;0.0;2.5;0.0;0.0;1.0;14.0;0.0;0.5;0.5773502691896257;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;1.0;1.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.25;4.0;4.0;0.0;0.0;0.0;7.5;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;3.5;4.0;0.0;4.0;4.0;0.0;0.0;4.0;0.0;2.0;0.0;0.0;0.0;0.0;1.4142135623730951;0.0;0.0;5.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;0.0;0.5;4.0;0.0;0.0;1.5;0.0;0.0;4.0;0.5;0.0;1.0;0.0;0.0;0.0;0.25;5.972157622389639;3.0;4.0;0.0;2.0;1.5;4.0;1.0;0.0;4.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.5;0.25;0.0;0.0;0.0;0.0;0.0;False;1.0;0.5773502691896257;1.0;0.0;0.0;0.25;0.0;4.0;0.0;0.0;4.0;4.0;1.0;2.0;0.0;4.0;4.0;0.0;2.5;0.0;4.0;4.0;1.0;0.0;0.0;0.0;0.0;4.0;1.4142135623730951;0.0;0.0;2.0
2.0;1.0;1.5;0.5;2.0;0.0;0.75;0.0;0.5;2.0;2.0;0.0;0.0;0.0;0.25;0.0;1.0;3.0;0.0;0.25;0.0;2.0;1.0;0.75;1.0;0.0;2.0;0.0;0.5;False;10.0;0.0;1.0;0.0;3.5;0.0;0.0;1.0;8.25;0.0;0.0;0.7071067811865476;0.0;0.7071067811865476;0.0;1.0;0.0;2.0;0.0;0.0;1.0;0.75;0.0;2.0;0.0;0.7071067811865476;0.0;0.25;0.0;2.0;0.0;0.25;0.0;2.0;1.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;4.75;0.0;0.0;0.0;0.0;0.5;1.0;3.0;0.0;3.75;2.0;0.75;2.0;2.0;0.7071067811865476;0.7071067811865476;1.0;0.0;2.5;0.5;0.0;0.0;0.0;0.7071067811865476;0.0;0.0;4.0;0.0;0.0;0.0;1.75;0.0;0.0;1.75;0.0;0.5;2.0;0.0;0.0;2.5;0.0;0.0;2.0;0.0;0.5;0.5;0.5;0.0;0.0;0.0;4.949747468305833;3.5;2.0;0.0;2.0;1.5;2.0;0.25;0.0;2.0;6.5;0.0;0.0;0.75;0.0;0.0;1.0;0.0;6.5;0.0;0.0;0.5;0.0;0.0;0.0;False;0.0;0.7071067811865476;1.0;0.0;0.0;0.0;1.0;2.0;0.0;2.8284271247461903;2.0;2.0;0.0;3.0;0.0;4.0;2.0;1.0;3.25;0.0;2.0;4.0;1.25;0.0;0.0;0.0;0.0;2.0;2.1213203435596424;0.0;0.0;3.25
2.0;1.0;1.0;0.0;2.0;0.0;0.75;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.75;0.0;0.25;0.0;2.0;1.0;0.0;1.0;0.0;2.0;0.0;1.5;False;3.0;0.0;1.0;0.0;4.0;0.0;0.0;2.0;3.0;0.0;0.0;0.7071067811865476;0.0;0.7071067811865476;0.0;1.0;0.0;2.0;0.0;0.0;0.0;1.75;0.0;2.0;0.0;0.0;0.0;0.25;0.0;2.0;0.0;1.25;0.0;0.5;1.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.5;1.0;3.0;0.0;4.5;2.0;0.75;2.0;2.0;0.0;0.7071067811865476;0.25;0.0;2.0;0.5;0.0;0.0;0.0;1.4142135623730951;1.0;0.0;5.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;1.5;2.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;4.0;2.0;0.0;1.0;1.0;2.0;0.0;0.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;0.5;0.0;0.0;0.0;False;0.0;0.0;2.0;0.0;0.0;0.0;1.0;2.0;0.0;0.7071067811865476;0.5;2.0;0.0;3.0;0.0;1.0;2.0;0.0;2.0;0.0;2.0;2.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;3.5
1.0;1.0;4.0;4.0;1.0;0.0;3.0;0.0;3.0;1.0;1.0;0.0;0.0;0.0;3.0;0.0;3.0;8.0;0.0;3.0;0.0;1.0;4.0;4.0;1.0;3.0;1.0;8.0;5.0;False;30.0;0.0;1.0;0.0;18.0;0.0;0.0;3.0;30.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;4.0;5.0;2.0;1.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;5.0;4.0;8.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;30.0;0.0;0.0;0.0;0.0;3.0;1.0;30.0;4.0;18.0;1.0;3.0;1.0;1.0;0.0;0.0;8.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;5.0;4.0;18.0;4.0;0.0;0.0;4.0;0.0;0.0;3.0;0.0;5.0;1.0;2.0;0.0;3.0;0.0;3.0;1.0;0.0;3.0;4.0;3.0;0.0;3.0;0.0;0.0;18.0;1.0;0.0;4.0;4.0;1.0;4.0;4.0;1.0;30.0;4.0;0.0;3.0;0.0;0.0;1.0;0.0;30.0;2.0;0.0;3.0;0.0;0.0;0.0;False;4.0;0.0;5.0;0.0;0.0;2.0;3.0;1.0;0.0;0.0;8.0;1.0;2.0;18.0;0.0;8.0;1.0;3.0;3.0;0.0;1.0;3.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;18.0
4.0;0.0;1.5;1.25;4.0;0.0;0.5;0.0;0.0;4.0;4.0;0.0;0.0;0.0;0.0;0.0;2.0;4.0;0.0;0.0;0.0;4.0;1.0;1.5;0.75;0.0;4.0;0.0;1.75;False;27.0;0.0;1.0;0.0;4.0;0.0;0.0;1.0;15.0;0.0;0.5;2.362907813126304;0.0;1.0;0.0;1.0;0.0;4.0;0.0;0.0;3.0;2.75;0.0;4.0;0.0;1.2583057392117916;0.0;0.0;0.0;4.0;0.0;0.0;1.0;2.0;0.75;0.0;0.0;0.0;4.0;4.0;0.0;0.0;0.0;4.5;0.0;0.5;0.0;0.0;0.5;2.0;3.0;0.0;5.25;4.0;0.5;4.0;4.0;0.5;1.0;0.0;0.0;2.75;0.0;0.0;0.0;0.0;1.5;0.0;0.25;6.0;0.25;0.0;0.0;2.0;0.0;0.0;1.75;0.0;1.0;4.0;0.0;0.0;2.5;0.0;0.0;4.0;0.0;0.5;1.0;0.25;0.0;0.0;0.0;10.878112581387146;4.25;3.0;0.0;2.0;1.5;4.0;0.75;0.0;4.0;8.0;0.0;0.0;0.25;0.0;0.0;1.0;0.5;11.5;0.25;0.0;0.0;0.0;0.0;0.0;False;0.0;0.5773502691896257;5.0;0.0;0.0;0.25;2.0;4.0;0.0;2.309401076758503;2.0;4.0;1.0;3.0;0.0;4.0;4.0;1.0;3.5;0.0;4.0;5.0;1.0;0.0;0.0;0.0;0.0;4.0;1.707825127659933;0.0;0.0;3.0
1.0;2.0;3.0;2.0;1.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;2.0;20.0;0.0;2.0;0.0;1.0;3.0;2.0;2.0;2.0;1.0;20.0;7.0;False;23.0;0.0;2.0;0.0;14.0;0.0;0.0;8.0;23.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;1.0;1.0;0.0;0.0;2.0;7.0;2.0;1.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;7.0;1.0;20.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;23.0;1.0;0.0;1.0;0.0;2.0;1.0;23.0;1.0;14.0;1.0;2.0;1.0;1.0;0.0;0.0;20.0;1.0;8.0;2.0;1.0;0.0;0.0;0.0;7.0;1.0;14.0;1.0;0.0;0.0;3.0;0.0;0.0;8.0;0.0;7.0;1.0;2.0;0.0;8.0;0.0;0.0;1.0;0.0;2.0;2.0;0.0;1.0;2.0;0.0;0.0;14.0;1.0;0.0;3.0;3.0;1.0;2.0;1.0;1.0;23.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;23.0;2.0;0.0;2.0;0.0;0.0;1.0;False;2.0;0.0;7.0;0.0;0.0;2.0;2.0;1.0;0.0;0.0;20.0;1.0;2.0;14.0;0.0;20.0;1.0;0.0;8.0;0.0;1.0;8.0;3.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;14.0
26.0;0.0;3.6538461538461537;0.9615384615384616;26.0;0.0;2.75;0.0;0.0;26.0;26.0;0.0;0.0;5.0;0.0;0.0;41.0;3.5;0.0;0.0;0.196116135138184;26.0;1.0;1.75;1.0;0.0;26.0;0.0;2.5;False;54.0;0.27174648819470304;2.0;1.0;4.0;0.19611613513818404;0.0;0.0;19.0;0.0;1.4120361729949251;3.7762415176998414;0.0;9.001965597322876;0.0;1.0;1.0;26.0;0.0;0.3076923076923077;4.0;3.0;0.0;26.0;0.0;1.1482428046635165;0.0;0.0;0.0;26.0;0.0;0.0;5.0;1.0;0.9615384615384616;0.0;0.0;0.75;26.0;26.0;0.0;0.0;2.1923076923076925;5.25;1.0;1.1038394532093598;0.0;0.0;3.6538461538461537;2.0;3.0;0.0;15.5;26.0;1.75;26.0;26.0;3.2931163636615373;4.360663322865527;1.0;0.0;1.8846153846153848;0.0;0.0;1.049542024665264;0.0;31.85718129401909;0.0;0.0;153.0;0.4615384615384616;0.0;0.0;3.5;0.0;1.0;0.0;5.899282876887534;1.0;26.0;0.0;0.0;1.0;0.0;0.0;26.0;0.4523443208612049;1.8461538461538465;1.0;1.2692307692307692;0.038461538461538464;0.0;0.2692307692307692;13.887958259419724;17.0;24.0;0.038461538461538464;31.0;1.0;26.0;0.0;0.0;26.0;7.0;0.0;0.0;1.0;0.0;0.0;1.0;0.5987165760704629;14.346153846153848;0.9230769230769232;0.27174648819470304;0.0;0.07692307692307693;0.0;0.0;False;0.0;6.177004501810293;14.0;0.0;1.0;1.0;19.0;26.0;0.0;201.05904605364063;42.5;26.0;5.0;1.0;0.0;1028.0;26.0;16.0;2.0;0.0;26.0;12.0;1.0;0.0;0.75;0.0;0.0;26.0;2.833046742670132;0.07692307692307693;28.0;3.0
8.0;0.0;1.0;0.25;8.0;0.0;0.0;0.0;0.0;8.0;8.0;0.0;0.0;0.0;0.0;0.0;1.0;17.0;0.0;0.0;0.0;8.0;1.0;0.25;1.0;0.0;8.0;0.0;0.5;False;21.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0;6.25;0.0;0.0;0.7559289460184544;0.0;0.3535533905932738;0.0;1.0;0.0;8.0;0.0;0.0;1.0;1.0;0.0;8.0;0.0;0.4629100498862757;0.0;0.0;0.0;8.0;0.0;0.0;0.0;2.5;0.875;0.0;0.0;0.0;8.0;8.0;0.0;0.0;0.0;3.75;0.0;0.0;0.0;0.0;0.125;1.0;2.0;0.0;3.0;8.0;0.0;8.0;8.0;0.0;0.3535533905932738;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0690449676496976;0.0;0.0;5.0;0.0;0.0;0.0;1.0;0.0;0.0;0.75;0.0;0.0;8.0;0.0;0.0;1.0;0.0;0.0;8.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;6.022280061808579;3.0;8.0;0.0;1.0;1.0;8.0;0.0;0.0;8.0;5.0;0.0;0.0;0.0;0.0;0.0;1.0;0.3535533905932738;6.625;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;2.0;0.0;0.0;0.0;1.0;8.0;0.0;360.0386635983895;133.125;8.0;0.0;1.0;0.0;1024.0;8.0;0.0;1.25;0.0;8.0;2.0;1.0;0.0;0.0;0.0;0.0;8.0;0.7559289460184544;0.0;0.0;3.0
1.0;0.0;7.0;2.0;1.0;0.0;3.0;0.0;3.0;1.0;1.0;0.0;1.0;0.0;3.0;0.0;3.0;2.0;0.0;3.0;0.0;1.0;7.0;2.0;0.0;3.0;1.0;2.0;6.0;False;43.0;0.0;0.0;0.0;26.0;0.0;0.0;6.0;43.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;1.0;0.0;0.0;2.0;6.0;4.0;1.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;6.0;3.0;2.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;43.0;1.0;0.0;1.0;0.0;3.0;1.0;43.0;3.0;26.0;1.0;3.0;1.0;1.0;0.0;0.0;2.0;0.0;6.0;3.0;0.0;0.0;0.0;0.0;6.0;3.0;26.0;3.0;0.0;0.0;7.0;0.0;0.0;6.0;0.0;6.0;1.0;4.0;0.0;6.0;0.0;3.0;1.0;0.0;3.0;2.0;3.0;0.0;3.0;0.0;0.0;26.0;1.0;0.0;7.0;7.0;1.0;2.0;3.0;1.0;43.0;3.0;0.0;3.0;0.0;0.0;0.0;0.0;43.0;4.0;0.0;3.0;0.0;0.0;1.0;False;2.0;0.0;6.0;0.0;0.0;4.0;3.0;1.0;0.0;0.0;2.0;1.0;4.0;26.0;0.0;2.0;1.0;3.0;6.0;0.0;1.0;6.0;7.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;26.0
1.0;0.0;2.0;1.0;1.0;0.0;4.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;4.0;2.0;0.0;4.0;0.0;1.0;2.0;1.0;0.0;4.0;1.0;2.0;3.0;False;14.0;0.0;0.0;0.0;9.0;0.0;0.0;3.0;14.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;3.0;1.0;1.0;0.0;0.0;0.0;4.0;0.0;1.0;0.0;3.0;0.0;2.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;14.0;0.0;0.0;0.0;1.0;4.0;1.0;14.0;0.0;9.0;1.0;4.0;1.0;1.0;0.0;0.0;2.0;0.0;3.0;4.0;0.0;0.0;0.0;0.0;3.0;0.0;9.0;0.0;1.0;0.0;2.0;0.0;1.0;3.0;0.0;3.0;1.0;1.0;0.0;3.0;0.0;0.0;1.0;0.0;4.0;1.0;0.0;0.0;4.0;1.0;0.0;9.0;1.0;0.0;2.0;2.0;1.0;1.0;0.0;1.0;14.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;14.0;1.0;0.0;4.0;0.0;0.0;0.0;False;1.0;0.0;3.0;1.0;0.0;1.0;4.0;1.0;0.0;0.0;2.0;1.0;1.0;9.0;0.0;2.0;1.0;0.0;3.0;0.0;1.0;3.0;2.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;9.0
5.0;0.0;3.8;1.8;5.0;0.0;2.0;0.0;0.0;5.0;5.0;0.0;0.0;1.0;0.0;0.0;10.0;4.0;0.0;0.0;0.0;5.0;1.0;2.0;1.0;0.0;5.0;1.0;4.4;False;25.0;0.4472135954999579;3.0;0.0;7.0;0.0;0.0;1.0;19.0;0.0;2.5099800796022267;3.6469165057620936;0.0;4.219004621945799;1.0;2.0;0.0;5.0;0.0;0.2;2.0;6.0;0.0;5.0;0.0;0.4472135954999581;0.0;0.0;0.0;5.0;0.0;2.0;4.0;4.0;1.4;0.0;0.0;0.0;5.0;5.0;0.0;0.0;2.2;9.0;0.0;1.6431676725154982;0.0;0.0;2.6;1.0;5.0;0.0;15.0;5.0;1.0;5.0;5.0;0.4472135954999579;3.3911649915626336;1.0;0.0;2.4;1.0;0.0;0.4472135954999579;0.0;13.030732903409538;1.0;1.0;34.0;1.2;0.0;0.0;5.0;0.0;0.0;1.0;4.381780460041329;3.0;5.0;0.0;0.0;1.0;0.0;0.0;5.0;0.0;2.0;2.0;0.2;0.0;0.0;0.0;7.949842765740716;12.4;5.0;0.0;9.0;2.0;5.0;2.0;1.0;5.0;13.0;0.0;0.0;0.0;0.0;0.0;1.0;1.1401754250991378;14.2;1.6;0.0;1.0;0.2;0.0;0.0;False;1.0;3.2710854467592254;10.0;0.0;1.0;1.0;8.0;5.0;0.0;1.6431676725154984;2.8;5.0;6.0;3.0;0.0;4.0;5.0;1.0;3.0;0.0;5.0;6.0;2.0;0.0;1.0;0.0;0.0;5.0;2.1908902300206647;0.0;10.0;3.0
9.0;0.0;3.111111111111111;1.2222222222222223;9.0;0.0;4.0;0.0;0.0;9.0;9.0;0.0;0.0;3.0;0.0;0.0;18.0;1.0;0.0;0.0;0.0;9.0;1.0;2.0;0.0;0.0;9.0;0.0;4.333333333333333;False;61.0;0.6666666666666669;1.0;0.0;7.0;0.0;0.0;1.0;9.0;0.0;1.0540925533894598;7.466592261534039;0.0;5.722761571129799;1.0;1.0;0.0;9.0;0.0;0.3333333333333333;5.0;3.0;0.0;9.0;0.0;1.7873008824606011;0.0;0.0;0.0;9.0;0.0;1.0;7.0;1.0;0.6666666666666666;0.0;0.0;1.0;9.0;9.0;0.0;0.0;1.2222222222222223;5.0;0.0;2.333333333333333;0.0;0.0;3.333333333333333;2.0;2.0;0.0;8.0;9.0;3.0;9.0;9.0;1.9860625479688307;3.2015621187164243;1.0;0.0;3.111111111111111;1.0;0.0;0.9999999999999998;0.0;13.70218960604472;0.0;0.0;46.0;0.7777777777777778;1.0;0.0;2.0;0.0;2.0;1.0;2.63523138347365;2.0;9.0;0.0;0.0;2.0;0.0;0.0;9.0;0.7071067811865476;2.333333333333333;0.0;0.7777777777777778;0.0;0.0;0.6666666666666666;18.371929070671317;10.666666666666666;8.0;0.0;15.0;2.0;9.0;0.0;0.0;9.0;7.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;12.555555555555555;0.8888888888888888;0.0;1.0;0.2222222222222222;0.0;0.0;False;0.0;4.51232879022696;24.0;0.0;2.0;1.0;10.0;9.0;0.0;0.33333333333333337;0.8888888888888888;9.0;3.0;3.0;0.0;1.0;9.0;6.0;5.0;0.0;9.0;8.0;1.0;0.0;1.0;0.0;0.0;9.0;2.5712081034235856;0.0;8.0;3.0
14.0;0.0;2.0;0.7142857142857143;14.0;0.0;0.0;0.0;0.0;14.0;14.0;0.0;0.0;0.0;0.0;0.0;2.0;17.0;0.0;0.0;0.0;14.0;1.0;1.0;1.0;0.0;14.0;1.0;0.8571428571428571;False;24.0;0.3631365196012815;6.0;0.0;3.0;0.0;0.0;0.0;18.75;0.0;0.3631365196012815;1.6104057232283404;0.0;0.726273039202563;0.0;1.0;0.0;14.0;0.0;0.0;3.0;1.0;0.0;14.0;0.0;0.9138735334633754;0.0;0.0;0.0;14.0;0.0;0.0;0.0;8.0;1.2857142857142858;0.0;0.0;0.0;14.0;14.0;0.0;0.0;0.0;10.25;1.0;0.0;0.0;0.0;0.2857142857142857;2.0;2.0;0.0;3.0;14.0;0.0;14.0;14.0;1.0919284281983377;0.5345224838248487;1.75;0.0;0.07142857142857142;0.0;0.0;0.0;0.0;4.61781071766436;0.0;0.0;20.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;14.0;0.0;0.0;0.0;0.0;0.0;14.0;0.0;0.14285714285714285;0.5;0.5;0.0;0.0;0.0;6.034698204349778;4.642857142857143;13.0;0.0;8.0;1.5;14.0;0.0;0.0;14.0;16.0;0.0;0.0;0.75;0.0;0.0;1.0;1.3827826698682306;14.571428571428573;0.14285714285714285;0.2672612419124244;0.0;0.14285714285714285;0.0;0.0;False;0.0;1.8397324220156;6.0;0.0;1.0;0.0;2.0;14.0;0.0;6.8215076803421555;8.928571428571429;14.0;1.0;3.0;0.0;17.0;14.0;4.0;0.0;0.0;14.0;1.0;1.0;0.0;0.0;0.0;0.0;14.0;0.26726124191242434;0.07142857142857142;0.0;3.0
