NumberOfVariables;CBO;NumberOfUniqueWords;IsConstructor;BuggedMethods;Returns;NumberOfNumbers;NumberOfModifiers;NumberOfLoops;WMC_CK;NumberOfParameters_CK;NumberOfAnonymousClasses;LOCMethod_CK;NumberOfLambdas;NumberOfMathOperations;NumberOfLogStatements;NumberOfStringLiterals;NumberOfParenthesizedExps;NumberOfTryCatch;MaxNumberOfNestedBlocks;RFC;NumberOfAssignments;NumberOfInnerClasses;NumberOfComparisons
5.0;4.0;36.0;False;False;0.0;0.0;1.0;0.0;1.0;0.0;0.0;17.0;0.0;4.0;0.0;14.0;0.0;0.0;0.0;8.0;6.0;0.0;0.0
5.0;4.0;39.0;False;False;0.0;0.0;1.0;0.0;1.0;0.0;0.0;17.0;0.0;4.0;0.0;14.0;0.0;0.0;0.0;8.0;6.0;0.0;0.0
5.0;4.0;36.0;False;False;0.0;0.0;1.0;0.0;1.0;0.0;0.0;17.0;0.0;4.0;0.0;14.0;0.0;0.0;0.0;8.0;6.0;0.0;0.0
5.0;4.0;39.0;False;False;0.0;0.0;1.0;0.0;1.0;0.0;0.0;17.0;0.0;4.0;0.0;14.0;0.0;0.0;0.0;8.0;6.0;0.0;0.0
5.0;4.0;36.0;False;False;0.0;0.0;1.0;0.0;1.0;0.0;0.0;18.0;0.0;4.0;0.0;15.0;0.0;0.0;0.0;9.0;6.0;0.0;0.0
0.0;0.0;0.0;False;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;1.0;12.0;False;False;1.0;0.0;2.0;0.0;1.0;1.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
0.0;0.0;0.0;False;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;6.0;False;False;0.0;0.0;1.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;7.0;False;False;0.0;0.0;1.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
0.0;3.0;16.0;False;False;0.0;6.0;1.0;0.0;1.0;0.0;0.0;10.0;0.0;0.0;0.0;16.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0
0.0;3.0;14.0;False;False;0.0;4.0;1.0;0.0;1.0;0.0;0.0;9.0;0.0;0.0;0.0;14.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0
0.0;3.0;13.0;False;False;0.0;7.0;1.0;0.0;1.0;0.0;0.0;11.0;0.0;0.0;0.0;18.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0
0.0;3.0;13.0;False;False;0.0;7.0;1.0;0.0;1.0;0.0;0.0;9.0;0.0;0.0;0.0;14.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0
0.0;1.0;9.0;False;False;0.0;1.0;1.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0
0.0;3.0;17.0;False;False;0.0;11.0;1.0;0.0;1.0;0.0;0.0;17.0;0.0;0.0;0.0;32.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0
0.0;3.0;18.0;False;False;0.0;15.0;1.0;0.0;1.0;0.0;0.0;22.0;0.0;0.0;0.0;43.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0
0.0;3.0;17.0;False;False;0.0;6.0;1.0;0.0;1.0;0.0;0.0;11.0;0.0;0.0;0.0;17.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0
0.0;3.0;18.0;False;False;0.0;12.0;1.0;0.0;1.0;0.0;0.0;17.0;0.0;0.0;0.0;34.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0
0.0;0.0;0.0;False;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;16.0;True;False;0.0;0.0;1.0;0.0;1.0;1.0;0.0;5.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0
1.0;2.0;13.0;False;False;0.0;0.0;1.0;0.0;1.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
1.0;2.0;12.0;False;False;0.0;0.0;1.0;0.0;1.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0
1.0;2.0;12.0;False;False;0.0;0.0;1.0;0.0;1.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0
0.0;0.0;0.0;False;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;5.0;True;False;0.0;0.0;1.0;0.0;1.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2.0;2.0;22.0;False;False;0.0;2.0;1.0;0.0;3.0;0.0;0.0;13.0;0.0;0.0;0.0;11.0;2.0;0.0;0.0;12.0;2.0;0.0;2.0
7.0;3.0;41.0;False;False;0.0;0.0;1.0;1.0;2.0;0.0;0.0;26.0;0.0;0.0;0.0;20.0;6.0;0.0;1.0;16.0;8.0;0.0;0.0
1.0;2.0;14.0;False;False;0.0;0.0;1.0;0.0;1.0;0.0;0.0;11.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;8.0;1.0;0.0;0.0
0.0;0.0;6.0;False;False;2.0;0.0;10.0;0.0;2.0;1.0;0.0;6.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0
0.0;0.0;0.0;False;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;7.0;False;False;0.0;24.0;1.0;0.0;1.0;0.0;0.0;14.0;0.0;0.0;0.0;24.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0
0.0;1.0;7.0;False;False;0.0;24.0;1.0;0.0;1.0;0.0;0.0;14.0;0.0;0.0;0.0;24.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0
0.0;0.0;0.0;False;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;1.0;28.0;False;False;0.0;0.0;1.0;0.0;1.0;0.0;0.0;18.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0
0.0;0.0;0.0;False;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;16.0;True;False;0.0;0.0;1.0;0.0;1.0;1.0;0.0;5.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0
1.0;2.0;14.0;False;False;0.0;0.0;1.0;0.0;1.0;0.0;0.0;5.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0
1.0;2.0;14.0;False;False;0.0;0.0;1.0;0.0;1.0;0.0;0.0;5.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0
1.0;2.0;13.0;False;False;0.0;0.0;1.0;0.0;1.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
1.0;2.0;13.0;False;False;0.0;0.0;1.0;0.0;1.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0
1.0;2.0;12.0;False;False;0.0;0.0;1.0;0.0;1.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0
0.0;0.0;0.0;False;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;7.0;True;False;0.0;0.0;1.0;0.0;1.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;2.0;34.0;False;False;0.0;0.0;1.0;0.0;1.0;0.0;0.0;6.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0
1.0;2.0;26.0;False;False;0.0;0.0;1.0;0.0;1.0;0.0;0.0;6.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0
1.0;2.0;26.0;False;False;0.0;0.0;1.0;0.0;1.0;0.0;0.0;6.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0
1.0;2.0;39.0;False;False;0.0;0.0;1.0;0.0;1.0;0.0;0.0;6.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0
1.0;2.0;24.0;False;False;0.0;0.0;1.0;0.0;1.0;0.0;0.0;6.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0
0.0;0.0;0.0;False;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;2.0;11.0;False;False;0.0;0.0;1.0;0.0;1.0;0.0;0.0;5.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0
1.0;2.0;14.0;False;False;0.0;0.0;1.0;0.0;1.0;0.0;0.0;5.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0
1.0;2.0;14.0;False;False;0.0;0.0;1.0;0.0;1.0;0.0;0.0;5.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0
1.0;2.0;13.0;False;False;0.0;0.0;1.0;0.0;1.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
1.0;2.0;12.0;False;False;0.0;0.0;1.0;0.0;1.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0
1.0;2.0;12.0;False;False;0.0;0.0;1.0;0.0;1.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0
0.0;0.0;0.0;False;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2.0;1.0;15.0;False;False;0.0;1.0;4.0;1.0;2.0;0.0;0.0;7.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;3.0;3.0;0.0;0.0
5.0;4.0;33.0;False;False;0.0;0.0;1.0;0.0;1.0;0.0;0.0;17.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;8.0;6.0;0.0;0.0
8.0;3.0;30.0;False;False;0.0;0.0;1.0;0.0;1.0;0.0;0.0;22.0;0.0;0.0;0.0;48.0;0.0;0.0;0.0;5.0;8.0;0.0;0.0
5.0;4.0;38.0;False;False;0.0;0.0;1.0;0.0;1.0;0.0;0.0;18.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;10.0;6.0;0.0;0.0
5.0;4.0;33.0;False;False;0.0;0.0;1.0;0.0;1.0;0.0;0.0;18.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;10.0;6.0;0.0;0.0
5.0;4.0;36.0;False;False;0.0;0.0;1.0;0.0;1.0;0.0;0.0;18.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;10.0;6.0;0.0;0.0
0.0;0.0;0.0;False;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;12.0;False;False;0.0;0.0;4.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
5.0;4.0;39.0;False;False;0.0;0.0;1.0;0.0;1.0;0.0;0.0;17.0;0.0;4.0;0.0;15.0;0.0;0.0;0.0;7.0;6.0;0.0;0.0
4.0;4.0;36.0;False;False;0.0;0.0;1.0;0.0;1.0;0.0;0.0;14.0;0.0;0.0;0.0;11.0;0.0;0.0;0.0;7.0;5.0;0.0;0.0
4.0;4.0;37.0;False;False;0.0;0.0;1.0;0.0;1.0;0.0;0.0;16.0;0.0;0.0;0.0;14.0;0.0;0.0;0.0;8.0;5.0;0.0;0.0
4.0;4.0;40.0;False;False;0.0;0.0;1.0;0.0;1.0;0.0;0.0;17.0;0.0;0.0;0.0;16.0;0.0;0.0;0.0;8.0;5.0;0.0;0.0
4.0;4.0;38.0;False;False;0.0;0.0;1.0;0.0;1.0;0.0;0.0;17.0;0.0;0.0;0.0;16.0;0.0;0.0;0.0;8.0;5.0;0.0;0.0
5.0;4.0;43.0;False;False;0.0;0.0;1.0;0.0;1.0;0.0;0.0;18.0;0.0;2.0;0.0;15.0;0.0;0.0;0.0;9.0;6.0;0.0;0.0
5.0;4.0;40.0;False;False;0.0;0.0;1.0;0.0;1.0;0.0;0.0;18.0;0.0;2.0;0.0;15.0;0.0;0.0;0.0;9.0;6.0;0.0;0.0
5.0;4.0;41.0;False;False;0.0;0.0;1.0;0.0;1.0;0.0;0.0;18.0;0.0;2.0;0.0;15.0;0.0;0.0;0.0;9.0;6.0;0.0;0.0
0.0;0.0;4.0;False;False;1.0;0.0;1.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;4.0;False;False;1.0;0.0;1.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;4.0;False;False;1.0;0.0;1.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;4.0;False;False;0.0;0.0;1.0;0.0;1.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;4.0;False;False;0.0;0.0;1.0;0.0;1.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;4.0;False;False;0.0;0.0;1.0;0.0;1.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;0.0;False;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;1.0;9.0;False;False;1.0;0.0;2.0;0.0;1.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0
0.0;0.0;3.0;True;False;0.0;0.0;1.0;0.0;1.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;4.0;True;False;0.0;0.0;1.0;0.0;1.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5.0;4.0;45.0;False;False;0.0;0.0;1.0;0.0;1.0;0.0;0.0;16.0;0.0;4.0;0.0;13.0;0.0;0.0;0.0;7.0;6.0;0.0;0.0
5.0;4.0;36.0;False;False;0.0;0.0;1.0;0.0;1.0;0.0;0.0;18.0;0.0;4.0;0.0;15.0;0.0;0.0;0.0;9.0;6.0;0.0;0.0
5.0;4.0;39.0;False;False;0.0;0.0;1.0;0.0;1.0;0.0;0.0;18.0;0.0;4.0;0.0;15.0;0.0;0.0;0.0;9.0;6.0;0.0;0.0
5.0;4.0;36.0;False;False;0.0;0.0;1.0;0.0;1.0;0.0;0.0;18.0;0.0;4.0;0.0;15.0;0.0;0.0;0.0;9.0;6.0;0.0;0.0
5.0;4.0;39.0;False;False;0.0;0.0;1.0;0.0;1.0;0.0;0.0;18.0;0.0;4.0;0.0;15.0;0.0;0.0;0.0;9.0;6.0;0.0;0.0
0.0;0.0;0.0;False;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;4.0;True;False;0.0;0.0;1.0;0.0;1.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5.0;4.0;35.0;False;False;0.0;0.0;1.0;0.0;1.0;0.0;0.0;16.0;0.0;4.0;0.0;13.0;0.0;0.0;0.0;7.0;6.0;0.0;0.0
5.0;4.0;36.0;False;False;0.0;0.0;1.0;0.0;1.0;0.0;0.0;17.0;0.0;4.0;0.0;14.0;0.0;0.0;0.0;8.0;6.0;0.0;0.0
5.0;4.0;39.0;False;False;0.0;0.0;1.0;0.0;1.0;0.0;0.0;17.0;0.0;4.0;0.0;14.0;0.0;0.0;0.0;8.0;6.0;0.0;0.0
5.0;4.0;36.0;False;False;0.0;0.0;1.0;0.0;1.0;0.0;0.0;17.0;0.0;4.0;0.0;14.0;0.0;0.0;0.0;8.0;6.0;0.0;0.0
5.0;4.0;39.0;False;False;0.0;0.0;1.0;0.0;1.0;0.0;0.0;17.0;0.0;4.0;0.0;14.0;0.0;0.0;0.0;8.0;6.0;0.0;0.0
5.0;4.0;36.0;False;False;0.0;0.0;1.0;0.0;1.0;0.0;0.0;18.0;0.0;4.0;0.0;15.0;0.0;0.0;0.0;9.0;6.0;0.0;0.0
0.0;0.0;0.0;False;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;5.0;True;False;0.0;0.0;1.0;0.0;1.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;1.0;21.0;False;False;0.0;0.0;1.0;0.0;1.0;0.0;0.0;9.0;0.0;1.0;0.0;7.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
1.0;1.0;11.0;False;False;0.0;0.0;1.0;0.0;1.0;0.0;0.0;9.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
1.0;1.0;31.0;False;False;0.0;0.0;1.0;0.0;1.0;0.0;0.0;9.0;0.0;1.0;0.0;7.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
1.0;1.0;24.0;False;False;0.0;0.0;1.0;0.0;1.0;0.0;0.0;9.0;0.0;1.0;0.0;7.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
1.0;1.0;26.0;False;False;0.0;0.0;1.0;0.0;1.0;0.0;0.0;9.0;0.0;1.0;0.0;7.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
0.0;0.0;0.0;False;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;2.0;14.0;False;False;0.0;0.0;1.0;0.0;1.0;0.0;0.0;5.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0
1.0;2.0;14.0;False;False;0.0;0.0;1.0;0.0;1.0;0.0;0.0;5.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0
1.0;2.0;12.0;False;False;0.0;0.0;1.0;0.0;1.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0
0.0;0.0;16.0;True;False;0.0;0.0;1.0;0.0;1.0;1.0;0.0;5.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0
0.0;0.0;3.0;False;False;1.0;0.0;1.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;4.0;False;False;1.0;0.0;1.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;3.0;False;False;1.0;0.0;1.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;3.0;False;False;1.0;0.0;1.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
